Nombre,Edad,Altura,Posicion,Equipo,Liga,ELO,Partidos_jugados,Partidos_titular,Goles,Asistencias,Tarjetas_amarillas,Valor_Mercado,Goles_por_partido,Asistencias_por_partido,Participacion_goles,Participacion_por_partido,Posición_Club,Aporte_Goles,Aporte_Puntos,RC,IDR,Impacto_Total
D. Mosquera,25.0,183.0,Delanteros,LOS CABOS,Liga Premier Serie A Grupo A,40.0,12,11,12.0,0.0,3.0,54000.0,1.0,0.0,12.0,1.0,4,40.0,14.14,0.73,1.08,0.686
J. Payares,20.0,177.0,Centrocampistas,CIMARRONES DE SONORA,Liga Premier Serie A Grupo A,40.0,14,12,7.0,0.0,2.0,188000.0,0.5,0.0,7.0,0.5,1,24.14,7.45,0.5,1.43,0.402
Giovanni Soto,24.0,174.0,Centrocampistas,REAL APODACA,Liga Premier Serie A Grupo A,44.0,14,13,7.0,0.0,0.0,155000.0,0.5,0.0,7.0,0.5,2,35.0,7.7,0.45,0.43,0.392
Erick Solórzano,24.0,182.0,Delanteros,CIMARRONES DE SONORA,Liga Premier Serie A Grupo A,45.0,12,2,5.0,0.0,1.0,242000.0,0.42,0.0,5.0,0.42,1,17.24,5.32,0.42,1.67,0.344
A. Jacobo,23.0,183.0,Delanteros,TECOS,Liga Premier Serie A Grupo A,37.0,11,11,7.0,0.0,3.0,73000.0,0.64,0.0,7.0,0.64,6,35.0,10.5,0.35,0.27,0.456
H. López,18.0,174.0,Delanteros,CIMARRONES DE SONORA,Liga Premier Serie A Grupo A,26.0,6,0,2.0,0.0,0.0,7000.0,0.33,0.0,2.0,0.33,1,6.9,2.13,0.33,3.33,0.27
Yael Martínez,20.0,169.0,Delanteros,TIGRES DE ÁLICA,Liga Premier Serie A Grupo A,31.0,2,2,1.0,0.0,0.0,1000.0,0.5,0.0,1.0,0.5,5,4.55,1.38,0.32,2.0,0.333
Jonathan Parra,23.0,180.0,Delanteros,DURANGO,Liga Premier Serie A Grupo A,39.0,16,14,6.0,0.0,1.0,129000.0,0.38,0.0,6.0,0.38,3,31.58,6.83,0.31,0.56,0.334
K. Loera,26.0,177.0,Delanteros,LOS CABOS,Liga Premier Serie A Grupo A,44.0,14,12,6.0,0.0,2.0,100000.0,0.43,0.0,6.0,0.43,4,20.0,7.07,0.31,0.93,0.355
J. Talavera,22.0,170.0,Delanteros,CIMARRONES DE SONORA,Liga Premier Serie A Grupo A,40.0,16,15,5.0,0.0,3.0,186000.0,0.31,0.0,5.0,0.31,1,17.24,5.32,0.31,1.25,0.299
L. Camacho,26.0,175.0,Centrocampistas,REAL APODACA,Liga Premier Serie A Grupo A,49.0,14,13,4.0,0.0,4.0,150000.0,0.29,0.0,4.0,0.29,2,20.0,4.4,0.26,0.43,0.266
Andrey Marcos,26.0,172.0,Centrocampistas,REAL APODACA,Liga Premier Serie A Grupo A,58.0,14,14,4.0,0.0,1.0,496000.0,0.29,0.0,4.0,0.29,2,20.0,4.4,0.26,0.43,0.266
R. Maldonado,18.0,170.0,Delanteros,TIGRES DE ÁLICA,Liga Premier Serie A Grupo A,26.0,5,2,2.0,0.0,0.0,2000.0,0.4,0.0,2.0,0.4,5,9.09,2.75,0.25,0.8,0.28
J. Ocón,25.0,185.0,Defensas,DURANGO,Liga Premier Serie A Grupo A,58.0,13,13,4.0,0.0,4.0,783000.0,0.31,0.0,4.0,0.31,3,21.05,4.55,0.25,0.69,0.274
Jesús Reyes,25.0,171.0,Centrocampistas,REAL APODACA,Liga Premier Serie A Grupo A,42.0,15,15,4.0,0.0,0.0,41000.0,0.27,0.0,4.0,0.27,2,20.0,4.4,0.25,0.4,0.26
B. Mendoza,20.0,177.0,Defensas,LEONES NEGROS II,Liga Premier Serie A Grupo A,30.0,4,3,2.0,0.0,0.0,17000.0,0.5,0.0,2.0,0.5,7,9.09,3.0,0.23,0.5,0.33
José Reyes,24.0,175.0,Delanteros,DURANGO,Liga Premier Serie A Grupo A,50.0,15,13,4.0,0.0,2.0,370000.0,0.27,0.0,4.0,0.27,3,21.05,4.55,0.22,0.6,0.262
P. Molina,24.0,179.0,Centrocampistas,CIMARRONES DE SONORA,Liga Premier Serie A Grupo A,46.0,14,14,3.0,0.0,2.0,318000.0,0.21,0.0,3.0,0.21,1,10.34,3.19,0.21,1.43,0.228
Manuel Rivera,25.0,170.0,Centrocampistas,CIMARRONES DE SONORA,Liga Premier Serie A Grupo A,38.0,15,15,3.0,0.0,1.0,71000.0,0.2,0.0,3.0,0.2,1,10.34,3.19,0.2,1.33,0.228
J. Casillas,25.0,168.0,Centrocampistas,TECOS,Liga Premier Serie A Grupo A,53.0,14,12,5.0,0.0,2.0,361000.0,0.36,0.0,5.0,0.36,6,25.0,7.5,0.2,0.21,0.306
F. Rabago,24.0,176.0,Defensas,LEONES NEGROS II,Liga Premier Serie A Grupo A,48.0,5,5,2.0,0.0,1.0,318000.0,0.4,0.0,2.0,0.4,7,9.09,3.0,0.18,0.4,0.275
Favio Vargas,22.0,174.0,Centrocampistas,UA ZACATECAS,Liga Premier Serie A Grupo A,26.0,2,0,1.0,0.0,0.0,2000.0,0.5,0.0,1.0,0.5,8,4.55,1.5,0.18,-3.0,0.281
C. Sanchez,22.0,172.0,Delanteros,TECOS,Liga Premier Serie A Grupo A,39.0,6,4,2.0,0.0,0.0,55000.0,0.33,0.0,2.0,0.33,6,10.0,3.0,0.18,0.5,0.241
Carlos Aguilera,22.0,179.0,Defensas,UA ZACATECAS,Liga Premier Serie A Grupo A,26.0,4,2,2.0,0.0,0.0,6000.0,0.5,0.0,2.0,0.5,8,9.09,3.0,0.18,-1.5,0.309
R. Encinas,22.0,,Centrocampistas,CIMARRONES DE SONORA,Liga Premier Serie A Grupo A,27.0,12,0,2.0,0.0,1.0,5000.0,0.17,0.0,2.0,0.17,1,6.9,2.13,0.17,1.67,0.194
Kevin Madrigal,21.0,173.0,Centrocampistas,LEONES NEGROS II,Liga Premier Serie A Grupo A,52.0,14,13,5.0,0.0,3.0,450000.0,0.36,0.0,5.0,0.36,7,22.73,7.5,0.16,0.14,0.305
Juan Hernández,26.0,179.0,Delanteros,LOS CABOS,Liga Premier Serie A Grupo A,38.0,14,12,3.0,0.0,1.0,21000.0,0.21,0.0,3.0,0.21,4,10.0,3.54,0.15,0.93,0.223
Osias Fernandez,23.0,175.0,Delanteros,TIGRES DE ÁLICA,Liga Premier Serie A Grupo A,41.0,9,9,2.0,0.0,0.0,125000.0,0.22,0.0,2.0,0.22,5,9.09,2.75,0.14,0.44,0.193
Raúl Beltrán,24.0,171.0,Defensas,CIMARRONES DE SONORA,Liga Premier Serie A Grupo A,52.0,14,14,2.0,0.0,3.0,551000.0,0.14,0.0,2.0,0.14,1,6.9,2.13,0.14,1.43,0.186
J. Esqueda,27.0,184.0,Defensas,TIGRES DE ÁLICA,Liga Premier Serie A Grupo A,45.0,10,9,2.0,0.0,5.0,158000.0,0.2,0.0,2.0,0.2,5,9.09,2.75,0.13,0.4,0.187
Sergio Ramirez,22.0,185.0,Defensas,TIGRES DE ÁLICA,Liga Premier Serie A Grupo A,27.0,5,0,1.0,0.0,0.0,1000.0,0.2,0.0,1.0,0.2,5,4.55,1.38,0.13,0.8,0.16
N. Pérez,23.0,178.0,Centrocampistas,CIMARRONES DE SONORA,Liga Premier Serie A Grupo A,30.0,8,3,1.0,0.0,0.0,21000.0,0.12,0.0,1.0,0.12,1,3.45,1.06,0.12,2.5,0.148
A. Hernández,19.0,172.0,Delanteros,LEONES NEGROS II,Liga Premier Serie A Grupo A,35.0,11,9,3.0,0.0,2.0,52000.0,0.27,0.0,3.0,0.27,7,13.64,4.5,0.12,0.18,0.233
José Raudales,24.0,176.0,Centrocampistas,UA ZACATECAS,Liga Premier Serie A Grupo A,50.0,12,12,4.0,0.0,0.0,366000.0,0.33,0.0,4.0,0.33,8,18.18,6.0,0.12,-0.5,0.268
Denilson Villa,26.0,170.0,Centrocampistas,UA ZACATECAS,Liga Premier Serie A Grupo A,56.0,12,11,4.0,0.0,0.0,385000.0,0.33,0.0,4.0,0.33,8,18.18,6.0,0.12,-0.5,0.268
J. Garibay,24.0,170.0,Delanteros,TIGRES DE ÁLICA,Liga Premier Serie A Grupo A,50.0,11,4,2.0,0.0,2.0,191000.0,0.18,0.0,2.0,0.18,5,9.09,2.75,0.11,0.36,0.18
E. Navarro,18.0,170.0,Delanteros,LEONES NEGROS II,Liga Premier Serie A Grupo A,33.0,4,2,1.0,0.0,0.0,25000.0,0.25,0.0,1.0,0.25,7,4.55,1.5,0.11,0.5,0.18
Leonardo Velasco,24.0,168.0,Centrocampistas,TIGRES DE ÁLICA,Liga Premier Serie A Grupo A,36.0,11,8,2.0,0.0,1.0,21000.0,0.18,0.0,2.0,0.18,5,9.09,2.75,0.11,0.36,0.18
Juan Escobedo,24.0,176.0,Centrocampistas,UA ZACATECAS,Liga Premier Serie A Grupo A,34.0,11,10,3.0,0.0,0.0,74000.0,0.27,0.0,3.0,0.27,8,13.64,4.5,0.1,-0.55,0.225
Eduardo Chacón,24.0,180.0,Delanteros,LOS CABOS,Liga Premier Serie A Grupo A,37.0,14,14,2.0,0.0,3.0,46000.0,0.14,0.0,2.0,0.14,4,6.67,2.36,0.1,0.93,0.181
Abel Ramos,25.0,170.0,Centrocampistas,LOS CABOS,Liga Premier Serie A Grupo A,44.0,7,5,1.0,0.0,1.0,123000.0,0.14,0.0,1.0,0.14,4,3.33,1.18,0.1,1.86,0.147
B. Sartiaguin,25.0,183.0,Defensas,TIGRES DE ÁLICA,Liga Premier Serie A Grupo A,49.0,13,12,2.0,0.0,7.0,207000.0,0.15,0.0,2.0,0.15,5,9.09,2.75,0.1,0.31,0.174
Vinicius Reis,21.0,182.0,Delanteros,REAL APODACA,Liga Premier Serie A Grupo A,37.0,9,0,1.0,0.0,1.0,28000.0,0.11,0.0,1.0,0.11,2,5.0,1.1,0.1,0.67,0.129
E. Verduzco,28.0,179.0,Delanteros,AGRICULTORES GUASAVE,Liga Premier Serie A Grupo A,40.0,12,12,12.0,0.0,3.0,13000.0,1.0,0.0,12.0,1.0,11,70.59,24.75,0.09,-0.83,0.666
Daniel Jiménez,21.0,172.0,Centrocampistas,UA ZACATECAS,Liga Premier Serie A Grupo A,30.0,12,11,3.0,0.0,0.0,21000.0,0.25,0.0,3.0,0.25,8,13.64,4.5,0.09,-0.5,0.22
David Negrete,17.0,167.0,Delanteros,TECOS,Liga Premier Serie A Grupo A,27.0,6,3,1.0,0.0,0.0,5000.0,0.17,0.0,1.0,0.17,6,5.0,1.5,0.09,0.5,0.145
Sebastián Medina,23.0,172.0,Defensas,TECOS,Liga Premier Serie A Grupo A,51.0,7,6,1.0,0.0,0.0,320000.0,0.14,0.0,1.0,0.14,6,5.0,1.5,0.08,0.43,0.132
Aldo Suárez,26.0,184.0,Delanteros,TRITONES VALLARTA,Liga Premier Serie A Grupo A,47.0,13,8,4.0,0.0,1.0,125000.0,0.31,0.0,4.0,0.31,9,25.0,6.29,0.08,0.08,0.268
C. García,27.0,176.0,Defensas,UA ZACATECAS,Liga Premier Serie A Grupo A,53.0,9,8,2.0,0.0,5.0,273000.0,0.22,0.0,2.0,0.22,8,9.09,3.0,0.08,-0.67,0.181
Yaro Martínez,18.0,168.0,Delanteros,MINEROS DE FRESNILLO,Liga Premier Serie A Grupo A,35.0,12,10,5.0,0.0,0.0,73000.0,0.42,0.0,5.0,0.42,10,26.32,9.71,0.08,-0.25,0.324
Julio Ruiz,22.0,180.0,Centrocampistas,CIMARRONES DE SONORA,Liga Premier Serie A Grupo A,42.0,13,12,1.0,0.0,2.0,200000.0,0.08,0.0,1.0,0.08,1,3.45,1.06,0.08,1.54,0.145
Karol Valdivia,19.0,175.0,Centrocampistas,LEONES NEGROS II,Liga Premier Serie A Grupo A,37.0,6,1,1.0,0.0,1.0,53000.0,0.17,0.0,1.0,0.17,7,4.55,1.5,0.08,0.33,0.143
Carlos García,18.0,165.0,Centrocampistas,LOS CABOS,Liga Premier Serie A Grupo A,28.0,11,4,1.0,0.0,1.0,9000.0,0.09,0.0,1.0,0.09,4,3.33,1.18,0.07,1.18,0.135
Giovanny Herrera,21.0,175.0,Centrocampistas,LEONES NEGROS II,Liga Premier Serie A Grupo A,39.0,13,12,2.0,0.0,5.0,96000.0,0.15,0.0,2.0,0.15,7,9.09,3.0,0.07,0.15,0.173
Jan Ontiveros,22.0,178.0,Defensas,DURANGO,Liga Premier Serie A Grupo A,47.0,12,11,1.0,0.0,6.0,255000.0,0.08,0.0,1.0,0.08,3,5.26,1.14,0.07,0.75,0.131
A. Coronado,28.0,174.0,Centrocampistas,CIMARRONES DE SONORA,Liga Premier Serie A Grupo A,53.0,14,13,1.0,0.0,0.0,309000.0,0.07,0.0,1.0,0.07,1,3.45,1.06,0.07,1.43,0.144
Christian Fernández,21.0,165.0,Centrocampistas,CIMARRONES DE SONORA,Liga Premier Serie A Grupo A,36.0,15,15,1.0,0.0,1.0,94000.0,0.07,0.0,1.0,0.07,1,3.45,1.06,0.07,1.33,0.15
Axel Díaz,24.0,182.0,Defensas,REAL APODACA,Liga Premier Serie A Grupo A,44.0,12,10,1.0,0.0,1.0,78000.0,0.08,0.0,1.0,0.08,2,5.0,1.1,0.07,0.5,0.128
V. García,23.0,175.0,Centrocampistas,DURANGO,Liga Premier Serie A Grupo A,48.0,11,6,1.0,0.0,2.0,268000.0,0.09,0.0,1.0,0.09,3,5.26,1.14,0.07,0.82,0.131
W. Mejía,26.0,183.0,Centrocampistas,DURANGO,Liga Premier Serie A Grupo A,55.0,12,11,1.0,0.0,3.0,536000.0,0.08,0.0,1.0,0.08,3,5.26,1.14,0.07,0.75,0.131
Emiliano Trejo,23.0,183.0,Centrocampistas,MINEROS DE FRESNILLO,Liga Premier Serie A Grupo A,38.0,11,10,4.0,0.0,3.0,31000.0,0.36,0.0,4.0,0.36,10,21.05,7.76,0.07,-0.27,0.282
Jesús Quintero,24.0,176.0,Delanteros,DURANGO,Liga Premier Serie A Grupo A,51.0,13,9,1.0,0.0,1.0,342000.0,0.08,0.0,1.0,0.08,3,5.26,1.14,0.07,0.69,0.136
S. Ramírez,26.0,180.0,Delanteros,REAL APODACA,Liga Premier Serie A Grupo A,48.0,15,8,1.0,0.0,0.0,111000.0,0.07,0.0,1.0,0.07,2,5.0,1.1,0.06,0.4,0.14
César Hernández,22.0,165.0,Defensas,LOS CABOS,Liga Premier Serie A Grupo A,35.0,12,10,1.0,0.0,3.0,40000.0,0.08,0.0,1.0,0.08,4,3.33,1.18,0.06,1.08,0.134
Cristian Ortega,26.0,177.0,Centrocampistas,LOS CABOS,Liga Premier Serie A Grupo A,54.0,13,13,1.0,0.0,1.0,336000.0,0.08,0.0,1.0,0.08,4,3.33,1.18,0.06,1.0,0.14
Jesús Leal,22.0,167.0,Centrocampistas,REAL APODACA,Liga Premier Serie A Grupo A,40.0,14,14,1.0,0.0,0.0,75000.0,0.07,0.0,1.0,0.07,2,5.0,1.1,0.06,0.43,0.134
Guillermo Gallardo,20.0,175.0,Centrocampistas,TECOS,Liga Premier Serie A Grupo A,37.0,9,2,1.0,0.0,0.0,59000.0,0.11,0.0,1.0,0.11,6,5.0,1.5,0.06,0.33,0.126
Francisco Quiñones,25.0,177.0,Defensas,DURANGO,Liga Premier Serie A Grupo A,48.0,14,3,1.0,0.0,1.0,157000.0,0.07,0.0,1.0,0.07,3,5.26,1.14,0.06,0.64,0.136
A. Reyes,25.0,193.0,Defensas,LOS CABOS,Liga Premier Serie A Grupo A,53.0,14,12,1.0,0.0,2.0,282000.0,0.07,0.0,1.0,0.07,4,3.33,1.18,0.05,0.93,0.139
J. Sepúlveda,18.0,170.0,Centrocampistas,LEONES NEGROS II,Liga Premier Serie A Grupo A,28.0,9,4,1.0,0.0,1.0,8000.0,0.11,0.0,1.0,0.11,7,4.55,1.5,0.05,0.22,0.125
B. Murillo,23.0,172.0,Delanteros,TRITONES VALLARTA,Liga Premier Serie A Grupo A,26.0,10,0,2.0,0.0,0.0,2000.0,0.2,0.0,2.0,0.2,9,12.5,3.14,0.05,0.1,0.184
Juan Sandoval,22.0,167.0,Centrocampistas,TRITONES VALLARTA,Liga Premier Serie A Grupo A,31.0,6,3,1.0,0.0,1.0,9000.0,0.17,0.0,1.0,0.17,9,6.25,1.57,0.05,0.17,0.141
José Félix,23.0,176.0,Centrocampistas,UA ZACATECAS,Liga Premier Serie A Grupo A,34.0,7,2,1.0,0.0,2.0,41000.0,0.14,0.0,1.0,0.14,8,4.55,1.5,0.05,-0.86,0.119
Jesús Delgado,24.0,177.0,Centrocampistas,TIGRES DE ÁLICA,Liga Premier Serie A Grupo A,37.0,12,10,1.0,0.0,1.0,18000.0,0.08,0.0,1.0,0.08,5,4.55,1.38,0.05,0.33,0.126
A. Sánchez,26.0,181.0,Defensas,LOS CABOS,Liga Premier Serie A Grupo A,49.0,14,14,1.0,0.0,1.0,278000.0,0.07,0.0,1.0,0.07,4,3.33,1.18,0.05,0.93,0.139
Alberto Chávez,22.0,185.0,Delanteros,LEONES NEGROS II,Liga Premier Serie A Grupo A,39.0,8,1,1.0,0.0,0.0,112000.0,0.12,0.0,1.0,0.12,7,4.55,1.5,0.05,0.25,0.125
Marco Ahuate,25.0,170.0,Centrocampistas,TIGRES DE ÁLICA,Liga Premier Serie A Grupo A,53.0,13,13,1.0,0.0,4.0,272000.0,0.08,0.0,1.0,0.08,5,4.55,1.38,0.05,0.31,0.132
Jonathan Reyes,20.0,168.0,Centrocampistas,TECOS,Liga Premier Serie A Grupo A,28.0,13,9,1.0,0.0,0.0,22000.0,0.08,0.0,1.0,0.08,6,5.0,1.5,0.04,0.23,0.132
Marlon Sayas,20.0,180.0,Defensas,TECOS,Liga Premier Serie A Grupo A,28.0,12,11,1.0,0.0,1.0,10000.0,0.08,0.0,1.0,0.08,6,5.0,1.5,0.04,0.25,0.126
Diego Romero,22.0,177.0,Defensas,TECOS,Liga Premier Serie A Grupo A,45.0,13,13,1.0,0.0,1.0,212000.0,0.08,0.0,1.0,0.08,6,5.0,1.5,0.04,0.23,0.132
T. Barba,18.0,190.0,Delanteros,LEONES NEGROS II,Liga Premier Serie A Grupo A,33.0,11,6,1.0,0.0,0.0,48000.0,0.09,0.0,1.0,0.09,7,4.55,1.5,0.04,0.18,0.125
Fernando Piña,22.0,179.0,Defensas,TRITONES VALLARTA,Liga Premier Serie A Grupo A,39.0,14,14,2.0,0.0,4.0,90000.0,0.14,0.0,2.0,0.14,9,12.5,3.14,0.04,0.07,0.172
Andrés Becerra,21.0,168.0,Defensas,LEONES NEGROS II,Liga Premier Serie A Grupo A,52.0,11,11,1.0,0.0,4.0,630000.0,0.09,0.0,1.0,0.09,7,4.55,1.5,0.04,0.18,0.125
Daniel Torres,20.0,178.0,Defensas,LEONES NEGROS II,Liga Premier Serie A Grupo A,39.0,12,8,1.0,0.0,0.0,90000.0,0.08,0.0,1.0,0.08,7,4.55,1.5,0.04,0.17,0.125
Ulises Meza,20.0,170.0,Defensas,LEONES NEGROS II,Liga Premier Serie A Grupo A,35.0,11,9,1.0,0.0,4.0,57000.0,0.09,0.0,1.0,0.09,7,4.55,1.5,0.04,0.18,0.125
Ibrahima Mbaye,26.0,173.0,Centrocampistas,TRITONES VALLARTA,Liga Premier Serie A Grupo A,40.0,8,1,1.0,0.0,1.0,54000.0,0.12,0.0,1.0,0.12,9,6.25,1.57,0.03,0.12,0.123
Jairo Mungaray,24.0,184.0,Delanteros,TRITONES VALLARTA,Liga Premier Serie A Grupo A,48.0,10,6,1.0,0.0,1.0,268000.0,0.1,0.0,1.0,0.1,9,6.25,1.57,0.03,0.1,0.124
Christian Martínez,19.0,150.0,Centrocampistas,MINEROS DE FRESNILLO,Liga Premier Serie A Grupo A,26.0,8,1,1.0,0.0,0.0,2000.0,0.12,0.0,1.0,0.12,10,5.26,1.94,0.02,-0.38,0.118
M. Beltrán,26.0,170.0,Centrocampistas,TRITONES VALLARTA,Liga Premier Serie A Grupo A,45.0,14,14,1.0,0.0,2.0,95000.0,0.07,0.0,1.0,0.07,9,6.25,1.57,0.02,0.07,0.13
Diego Pillado,23.0,176.0,Centrocampistas,TRITONES VALLARTA,Liga Premier Serie A Grupo A,47.0,14,9,1.0,0.0,1.0,208000.0,0.07,0.0,1.0,0.07,9,6.25,1.57,0.02,0.07,0.13
B. Zavala,24.0,172.0,Centrocampistas,TRITONES VALLARTA,Liga Premier Serie A Grupo A,44.0,14,13,1.0,0.0,2.0,155000.0,0.07,0.0,1.0,0.07,9,6.25,1.57,0.02,0.07,0.13
Noah Bommer,21.0,187.0,Defensas,MINEROS DE FRESNILLO,Liga Premier Serie A Grupo A,38.0,10,9,1.0,0.0,3.0,119000.0,0.1,0.0,1.0,0.1,10,5.26,1.94,0.02,-0.3,0.119
Osvaldo Pérez,19.0,192.0,Defensas,TRITONES VALLARTA,Liga Premier Serie A Grupo A,40.0,11,10,1.0,0.0,0.0,138000.0,0.09,0.0,1.0,0.09,9,6.25,1.57,0.02,0.09,0.124
R. López,21.0,172.0,Delanteros,AGRICULTORES GUASAVE,Liga Premier Serie A Grupo A,33.0,14,9,2.0,0.0,2.0,6000.0,0.14,0.0,2.0,0.14,11,11.76,4.12,0.01,-0.71,0.164
G. Rodríguez,21.0,175.0,Centrocampistas,MINEROS DE FRESNILLO,Liga Premier Serie A Grupo A,46.0,13,11,1.0,0.0,1.0,232000.0,0.08,0.0,1.0,0.08,10,5.26,1.94,0.01,-0.23,0.127
Joel Villanazul,17.0,173.0,Centrocampistas,AGRICULTORES GUASAVE,Liga Premier Serie A Grupo A,27.0,8,5,1.0,0.0,2.0,2000.0,0.12,0.0,1.0,0.12,11,5.88,2.06,0.01,-1.25,0.109
D. Castro,23.0,175.0,Delanteros,AGRICULTORES GUASAVE,Liga Premier Serie A Grupo A,27.0,13,5,1.0,0.0,0.0,9000.0,0.08,0.0,1.0,0.08,11,5.88,2.06,0.01,-0.77,0.121
Brayan Muñóz,21.0,165.0,Centrocampistas,MINEROS DE FRESNILLO,Liga Premier Serie A Grupo A,47.0,12,10,1.0,0.0,5.0,258000.0,0.08,0.0,1.0,0.08,10,5.26,1.94,0.01,-0.25,0.12
Angel Macías,19.0,177.0,Centrocampistas,MINEROS DE FRESNILLO,Liga Premier Serie A Grupo A,31.0,12,3,1.0,0.0,0.0,18000.0,0.08,0.0,1.0,0.08,10,5.26,1.94,0.01,-0.25,0.12
C. López,16.0,175.0,Centrocampistas,AGRICULTORES GUASAVE,Liga Premier Serie A Grupo A,29.0,8,3,1.0,0.0,0.0,3000.0,0.12,0.0,1.0,0.12,11,5.88,2.06,0.01,-1.25,0.109
Emiliano Martínez,23.0,177.0,Centrocampistas,MINEROS DE FRESNILLO,Liga Premier Serie A Grupo A,40.0,13,12,1.0,0.0,6.0,61000.0,0.08,0.0,1.0,0.08,10,5.26,1.94,0.01,-0.23,0.127
J. Pérez,19.0,179.0,Defensas,TECOS,Liga Premier Serie A Grupo A,26.0,2,2,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,1.5,0.028
Aldo Navarro,21.0,173.0,Defensas,TECOS,Liga Premier Serie A Grupo A,26.0,7,1,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.43,0.048
M. Goytia,24.0,176.0,Centrocampistas,UA ZACATECAS,Liga Premier Serie A Grupo A,45.0,10,10,0.0,0.0,4.0,166000.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,-0.6,0.056
Diego Trujillo,22.0,174.0,Centrocampistas,TECOS,Liga Premier Serie A Grupo A,43.0,12,8,0.0,0.0,1.0,103000.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.25,0.078
B. Fonseca,26.0,172.0,Centrocampistas,TECOS,Liga Premier Serie A Grupo A,50.0,14,13,0.0,0.0,1.0,192000.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.21,0.09
Antonio Hernández,23.0,173.0,Defensas,UA ZACATECAS,Liga Premier Serie A Grupo A,26.0,1,0,0.0,0.0,0.0,1000.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,-6.0,-0.056
Omar Castellanos,19.0,160.0,Defensas,TECOS,Liga Premier Serie A Grupo A,32.0,5,2,0.0,0.0,0.0,12000.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.6,0.037
J. Velásquez,25.0,175.0,Centrocampistas,REAL APODACA,Liga Premier Serie A Grupo A,39.0,12,8,0.0,0.0,6.0,82000.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.5,0.08
César López,22.0,168.0,Defensas,TECOS,Liga Premier Serie A Grupo A,43.0,12,12,0.0,0.0,1.0,201000.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.25,0.078
José Reyes,21.0,171.0,Defensas,TECOS,Liga Premier Serie A Grupo A,34.0,12,10,0.0,0.0,2.0,61000.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.25,0.078
Juan Santamaria,23.0,170.0,Centrocampistas,UA ZACATECAS,Liga Premier Serie A Grupo A,43.0,12,12,0.0,0.0,0.0,152000.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,-0.5,0.07
C. Jiménez,22.0,179.0,Defensas,UA ZACATECAS,Liga Premier Serie A Grupo A,38.0,5,4,0.0,0.0,0.0,39000.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,-1.2,0.019
Jorge Cabrera,24.0,170.0,Centrocampistas,UA ZACATECAS,Liga Premier Serie A Grupo A,31.0,6,2,0.0,0.0,2.0,22000.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,-1.0,0.027
Francisco Lugo,20.0,165.0,Defensas,TECOS,Liga Premier Serie A Grupo A,49.0,12,11,0.0,0.0,2.0,361000.0,0.0,0.0,0.0,0.0,6,0.0,0.0,0.0,0.25,0.078
Miguel Rodela,24.0,175.0,Centrocampistas,UA ZACATECAS,Liga Premier Serie A Grupo A,26.0,11,2,0.0,0.0,2.0,7000.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,-0.55,0.063
Iván Piña,21.0,168.0,Centrocampistas,REAL APODACA,Liga Premier Serie A Grupo A,26.0,2,0,0.0,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,3.0,0.044
Hernán Pineda,26.0,171.0,Centrocampistas,REAL APODACA,Liga Premier Serie A Grupo A,30.0,11,10,0.0,0.0,4.0,16000.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.55,0.074
Diego Hernández,22.0,168.0,Centrocampistas,UA ZACATECAS,Liga Premier Serie A Grupo A,26.0,3,0,0.0,0.0,0.0,5000.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,-2.0,-0.002
J. Castañeda,18.0,169.0,Centrocampistas,UA ZACATECAS,Liga Premier Serie A Grupo A,26.0,8,0,0.0,0.0,0.0,4000.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,-0.75,0.042
Á. Urista,18.0,169.0,Centrocampistas,UA ZACATECAS,Liga Premier Serie A Grupo A,26.0,7,0,0.0,0.0,1.0,4000.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,-0.86,0.035
Eduardo Grijalba,23.0,179.0,Centrocampistas,UA ZACATECAS,Liga Premier Serie A Grupo A,28.0,4,1,0.0,0.0,1.0,6000.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,-1.5,0.009
M. González,23.0,176.0,Defensas,UA ZACATECAS,Liga Premier Serie A Grupo A,31.0,5,4,0.0,0.0,1.0,15000.0,0.0,0.0,0.0,0.0,8,0.0,0.0,0.0,-1.2,0.019
